SMILES,ChemBank_Name,GROUP,idCpd,canvasUID,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,ACon1_000001,NP,6153,6153,0.1875,286.28299999999996,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,1
O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,ACon1_000002,NP,6154,6154,0.0,240.214,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7777777777777778,1,0
C=C1C(=O)OC2C1C(OC(=O)/C(=C\C)COC(C)=O)C(O)C(C)=C1C(=O)C3OC3(C)C12,ACon1_000003,NP,6155,6155,0.5454545454545454,432.42500000000024,4,20,3,17,14,0.42857142857142855,4.0,1.4285714285714286,0.45161290322580644,1,7
CCC12CCC[NH+]3CCc4c(n(c5ccccc45)C(=O)C1)C32,ACon1_000004,NP,6156,6156,0.5263157894736842,295.406,5,29,6,23,19,0.631578947368421,5.0,1.5263157894736843,0.8636363636363636,1,3
COC(=O)CC(=O)OCC1(C)CCCC2(C)C1CCC13C=CC(C)(CCC12)C3,ACon1_000005,NP,6157,6157,0.8333333333333334,388.5480000000002,4,23,4,19,16,0.5,4.0,1.4375,0.5714285714285714,1,6
C=C1C(=O)OC2C=C(C)CC3C=C(CCC=C(C)CCC12)C(=O)O3,ACon1_000006,NP,6158,6158,0.5,328.4080000000001,3,24,3,21,19,0.3157894736842105,3.0,1.263157894736842,0.7916666666666666,1,3
CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,ACon1_000007,NP,6159,6159,0.4,353.37400000000014,6,34,5,29,24,0.4166666666666667,6.0,1.4166666666666667,0.9230769230769231,1,3
CCC(C)C1NC(=O)C(C(C)=O)=C1[O-],ACon1_000008,NP,6160,6160,0.6,196.22599999999997,1,5,0,5,5,0.0,1.0,1.0,0.35714285714285715,1,2
C=C1C(=O)OC2CC(C)C3CC(O)C(O)C3(C)CC12,ACon1_000009,NP,6161,6161,0.8,266.337,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.6842105263157895,1,7
O=C(CCOC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1,ACon1_000010,NP,6162,6162,0.5333333333333333,328.317,2,12,0,12,12,0.0,1.0,1.0,0.5217391304347826,2,5
COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,ACon1_000011,NP,6163,6163,0.0625,268.268,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2=O,ACon1_000012,NP,6164,6164,0.25,340.37500000000006,3,18,1,17,16,0.125,1.5,1.125,0.64,2,1
COc1cccc2c1C(=O)CC(c1ccccc1)O2,ACon1_000013,NP,6165,6165,0.1875,254.28499999999997,3,18,1,17,16,0.125,1.5,1.125,0.8421052631578947,2,1
CC(=O)N(O)CCCC1NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CCCN(O)C(C)=O)NC(=O)C(CCCN(O)C(C)=O)NC1=O,ACon1_000014,NP,6166,6166,0.6666666666666666,687.7080000000001,1,18,0,18,18,0.0,1.0,1.0,0.375,1,3
COc1ccccc1-c1cc(=O)c2ccccc2o1,ACon1_000015,NP,6167,6167,0.0625,252.26899999999998,3,18,1,17,16,0.125,1.5,1.125,0.8421052631578947,2,0
CC1CCC2(C(=O)[O-])CCC3(C(=O)[O-])C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1C,ACon1_000016,NP,6168,6168,0.8888888888888888,646.818,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.6086956521739131,2,15
CCC1=CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,ACon1_000017,NP,6169,6169,0.47619047619047616,336.4350000000002,6,36,11,23,19,1.1578947368421053,5.0,1.894736842105263,0.76,1,3
CC1OC(OCC2OC(Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)C(O)C(O)C2O)C(O)C(O)C1O,ACon1_000018,NP,6170,6170,0.4444444444444444,594.5220000000004,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.6666666666666666,4,10
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,ACon1_000019,NP,6171,6171,0.3076923076923077,214.268,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.8125,1,0
C=C(CO)C1Cc2cc(C(C)=O)ccc2O1,ACon1_000020,NP,6172,6172,0.3076923076923077,218.25199999999992,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5625,1,1
COc1cc(/C=C2/Oc3cc(O)ccc3C2=O)ccc1O,ACon1_000021,NP,6173,6173,0.0625,284.267,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7142857142857143,2,0
CC(=O)OC1C(Oc2ccccc2COC(=O)C2(O)C=CCCC2=O)OC(CO)C(O)C1O,ACon1_000022,NP,6174,6174,0.5,466.4390000000003,3,18,0,18,18,0.0,1.0,1.0,0.5454545454545454,3,6
CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,ACon1_000023,NP,6175,6175,0.24,406.4780000000001,3,18,1,17,16,0.125,1.5,1.125,0.5333333333333333,2,0
C=C(CO)C(=O)OC1CC2C(=C)CC(OC(=O)C(=C)CO)C3C(=C)C(=O)OC3C2C1=C,ACon1_000024,NP,6176,6176,0.43478260869565216,430.4530000000003,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.41935483870967744,1,6
C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CCC1=CCOC1=O,ACon1_000025,NP,6177,6177,0.75,334.45600000000013,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.625,2,5
COc1c2cccc(C)c2c(C=O)c2c(COC(C)=O)coc12,ACon1_000026,NP,6178,6178,0.2222222222222222,312.321,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.5652173913043478,1,0
CC1(C)CCCC2(C(=O)[O-])C1CCC13CC(CCC12)C(O)(CO)C3,ACon1_000027,NP,6179,6179,0.95,335.4640000000001,4,23,4,19,16,0.5,4.0,1.4375,0.6666666666666666,1,6
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(O)C(C)(OC2OC(C)CC([NH+](C)C)C2O)CC(C)C(=O)C(C)C(O)C1(C)O,ACon1_000028,NP,6180,6180,0.9459459459459459,734.9450000000003,3,26,0,26,26,0.0,1.0,1.0,0.5098039215686274,3,18
O=C([O-])C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,ACon1_000029,NP,6181,6181,0.23809523809523808,477.3540000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6470588235294118,3,5
C/C(=C/CC/C(C)=C/CC/C(C)=C/CC/C(=C/CO)CO)CO,ACon1_000030,NP,6182,6182,0.6,322.48900000000003,0,,,,,,,,,,0
COc1cc(C)cc(C(=O)[O-])c1C1=C([O-])C(=O)c2c(O)cccc2C1=O,ACon1_000031,NP,6183,6183,0.10526315789473684,352.29800000000006,3,18,1,17,16,0.125,1.5,1.125,0.6153846153846154,2,0
CC1(C)CC(O)CC2(C)C1C(O)C=C1COC(=O)C12O,ACon1_000032,NP,6184,6184,0.8,282.336,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.65,1,5
CC(C)c1cc2c(c(O)c1O)C1(C(=O)[O-])CCCC(C)(C)C1CC2,ACon1_000033,NP,6185,6185,0.65,331.432,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.5833333333333334,1,2
CC1OC(OC2C(OC3OCC(O)(CO)C3O)COC(OC3C(C)OC(OC4C(OC(=O)C56CCC(C)(C)CC5C5=CCC7C8(C)CC(O)C(OC9OC(CO)C(O)C(O)C9O)C(C)(CO)C8C(O)CC7(C)C5(C)CC6)OCC(O)C4O)C(O)C3O)C2O)C(O)C(O)C1O,ACon1_000034,NP,6186,6186,0.9523809523809523,1355.478000000001,11,65,4,61,57,0.14035087719298245,1.5714285714285714,1.1403508771929824,0.6063829787234043,7,37
CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)cc(O)c1O,ACon1_000035,NP,6187,6187,0.24,422.4770000000002,3,18,1,17,16,0.125,1.5,1.125,0.5161290322580645,2,0
C=C(C(=O)OC)C12OC(C)(CCC3(O)/C(=C\C)C(=O)OC3(C)CC1OC(=O)C(CO)C[NH+]1CCCC1C(=O)[O-])CC2=O,ACon1_000036,NP,6188,6188,0.6896551724137931,593.6260000000003,4,24,3,21,19,0.3157894736842105,2.0,1.263157894736842,0.4523809523809524,2,8
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,ACon1_000037,NP,6189,6189,0.9333333333333333,426.72900000000027,5,29,4,25,21,0.38095238095238093,5.0,1.380952380952381,0.6774193548387096,1,10
COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,ACon1_000038,NP,6190,6190,0.9047619047619048,826.9740000000003,7,42,4,38,34,0.23529411764705882,2.3333333333333335,1.2352941176470589,0.5862068965517241,3,20
O=C(OCC1=CC(O)C2C=COC(OC3OC(CO)C(O)C(O)C3O)C12)c1ccc(O)cc1,ACon1_000039,NP,6191,6191,0.5,466.43900000000014,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.6363636363636364,3,9
C=CC12COC(=O)C(=C)C1C(O)C(C(=C)C(=O)OC)C(O)C2,ACon1_000040,NP,6192,6192,0.5,308.33,2,12,1,11,10,0.2,2.0,1.2,0.45454545454545453,1,5
COc1cc(C2c3c(cc(OC)c(O)c3O)CC(CO)C2COC2OC(C(=O)[O-])C(O)C(O)C2O)cc(OC)c1O,ACon1_000041,NP,6193,6193,0.5185185185185185,581.5470000000004,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.5365853658536586,3,8
COC1C(O)C(C)OC(OC2C=C3C(OC(C)=O)CC4(O)C(CCC5(C)C(C6=CC(=O)OC6)CCC54O)C3(C)CC2)C1O,ACon1_000042,NP,6194,6194,0.8125,606.7090000000004,6,34,3,31,28,0.21428571428571427,2.0,1.2142857142857142,0.6511627906976745,3,13
C=C1C(=O)OC2CC3(C)CCC=C(CO)C3CC12,ACon1_000043,NP,6195,6195,0.6666666666666666,248.32199999999995,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7222222222222222,1,4
O=C(/C=C/c1ccc(O)c(O)c1)OC(C(=O)[O-])C(O)(Cc1ccc(O)c(O)c1)C(=O)[O-],ACon1_000044,NP,6196,6196,0.15,432.3370000000002,2,12,0,12,12,0.0,1.0,1.0,0.3870967741935484,2,2
C=C(CO)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,ACon1_000045,NP,6197,6197,0.47368421052631576,346.3790000000001,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.52,1,6
C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,ACon1_000046,NP,6198,6198,0.5882352941176471,290.383,3,17,2,15,14,0.2857142857142857,1.5,1.2142857142857142,0.6666666666666666,2,3
O=C(/C=C/c1ccc(O)cc1)c1ccc([O-])cc1O,ACon1_000047,NP,6199,6199,0.0,255.249,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc(OC)c1OC,ACon1_000048,NP,6200,6200,0.2857142857142857,418.3980000000002,3,18,1,17,16,0.125,1.5,1.125,0.5333333333333333,2,0
COc1c(OC)c(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1OC,ACon1_000049,NP,6201,6201,0.16666666666666666,344.319,3,18,1,17,16,0.125,1.5,1.125,0.64,2,0
COC(=O)C1=COC(OC2OC(O)C(O)C(O)C2CO)C2C1C=CC21C=C(C(C)O)C(=O)O1,ACon1_000050,NP,6202,6202,0.6190476190476191,470.42700000000025,4,22,1,21,19,0.10526315789473684,2.0,1.1578947368421053,0.5757575757575758,2,10
COc1cc(/C=C/C(=O)OC2CC3CCC2(C)C3(C)C)ccc1O,ACon1_000051,NP,6203,6203,0.55,330.42400000000004,3,16,2,14,13,0.3076923076923077,1.5,1.2307692307692308,0.5416666666666666,2,3
CC1=CC(=O)CC2C1(C)CCC(C)C2(C)CCC(C)CC(=O)[O-],ACon1_000052,NP,6204,6204,0.8,319.4650000000001,2,12,1,11,10,0.2,2.0,1.2,0.43478260869565216,1,5
CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,ACon1_000053,NP,6205,6205,0.8888888888888888,480.64200000000034,4,23,3,20,17,0.35294117647058826,4.0,1.3529411764705883,0.5,1,10
C=C(C)C1CCC2(C(=O)[O-])CCC3(C)C(CCC4C5(C)C(C(=O)[O-])C(O)C(C)(C)C5CCC43C)C12,ACon1_000054,NP,6206,6206,0.8666666666666667,484.67700000000036,5,28,4,24,20,0.4,5.0,1.4,0.5714285714285714,1,11
O=c1cc(-c2ccccc2)oc2ccccc12,ACon1_000055,NP,6207,6207,0.0,222.243,3,18,1,17,16,0.125,1.5,1.125,0.9411764705882353,2,0
CC12CC34CC(O)C5C(CO)(CO)CC(=O)CC5(C)C3CC1C2C4,ACon1_000056,NP,6208,6208,0.95,334.45600000000013,6,32,11,20,16,1.375,5.0,2.0,0.6666666666666666,1,8
CN1CC(CO)C=C2c3cccc4[nH]cc(c34)CC21,ACon1_000057,NP,6209,6209,0.375,254.333,4,23,4,19,16,0.5,4.0,1.4375,0.8421052631578947,1,2
COc1cc(/C=C/COC2OC(CO)C(O)C(O)C2O)ccc1O,ACon1_000058,NP,6210,6210,0.5,342.34400000000005,2,12,0,12,12,0.0,1.0,1.0,0.5,2,5
COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,ACon1_000059,NP,6211,6211,0.2857142857142857,356.41800000000006,2,12,0,12,12,0.0,1.0,1.0,0.46153846153846156,2,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,ACon1_000060,NP,6212,6212,0.9259259259259259,1118.2500000000005,9,54,4,50,46,0.17391304347826086,1.8,1.173913043478261,0.5897435897435898,5,28
COc1ccc2c(c1)[nH]c1c(C)[nH+]ccc12,ACon1_000061,NP,6213,6213,0.15384615384615385,213.26,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.8125,1,0
COc1cc2ccc(=O)oc2c(CC=C(C)C)c1OC,ACon1_000062,NP,6214,6214,0.3125,274.316,2,12,1,11,10,0.2,2.0,1.2,0.5,1,0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1C1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)cc1,ACon1_000063,NP,6215,6215,0.13333333333333333,542.4960000000003,6,36,2,34,32,0.125,1.5,1.125,0.8,4,4
CC(C)=CC(O)C/C(C)=C/COc1ccc2ccc(=O)oc2c1,ACon1_000064,NP,6216,6216,0.3157894736842105,314.3810000000001,2,12,1,11,10,0.2,2.0,1.2,0.43478260869565216,1,1
C=CC(O)C#CC#CC(O)/C=C/CCCCCCC,ACon1_000065,NP,6217,6217,0.5294117647058824,260.377,0,,,,,,,,,,2
C=C1C(=O)OC2C=C(C)CCC=C(C)CC(OC(=O)/C(=C/CO)CO)C12,ACon1_000066,NP,6218,6218,0.5,362.42200000000014,2,15,1,14,13,0.15384615384615385,2.0,1.1538461538461537,0.5,1,3
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,ACon1_000067,NP,6219,6219,0.9166666666666666,956.1090000000003,8,48,4,44,40,0.2,2.0,1.2,0.5970149253731343,4,23
CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,ACon1_000068,NP,6220,6220,0.25,340.375,3,18,1,17,16,0.125,1.5,1.125,0.64,2,1
O=C([O-])/C=C/CCCCCCCC(=O)[O-],ACon1_000069,NP,6221,6221,0.6363636363636364,212.24499999999998,0,,,,,,,,,,0
COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,ACon1_000070,NP,6222,6222,0.125,284.26700000000005,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6666666666666666,1,0
CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,ACon1_000071,NP,6223,6223,0.3157894736842105,298.38200000000006,2,12,1,11,10,0.2,2.0,1.2,0.45454545454545453,1,0
COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC2OCC(O)(CO)C2O)ccc1O,ACon1_000072,NP,6224,6224,0.5588235294117647,802.6880000000007,6,35,1,34,33,0.06060606060606061,1.2,1.0606060606060606,0.5892857142857143,5,13
CC1OC(Oc2cc(O)c3c(=O)c(OC4OC(C)C(O)C(O)C4O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,ACon1_000073,NP,6225,6225,0.4444444444444444,578.5230000000003,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.6829268292682927,4,10
CC(C)C(NC(=O)c1ccc(O)cc1)C(=O)N1CCCC1C(=O)Nc1c(O)cccc1C(=O)[O-],ACon1_000074,NP,6226,6226,0.3333333333333333,468.4860000000003,3,17,0,17,17,0.0,1.0,1.0,0.5,3,2
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,ACon1_000075,NP,6227,6227,0.4444444444444444,610.5210000000004,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.6511627906976745,4,10
CCCCCC(O)CC(O)CC(=O)OC(CC(=O)[O-])CC(O)CCCCC,ACon1_000076,NP,6228,6228,0.9,389.50900000000024,0,,,,,,,,,,4
COc1c(O)cc2occ(-c3ccccc3O)c(=O)c2c1O,ACon1_000077,NP,6229,6229,0.0625,300.266,3,18,1,17,16,0.125,1.5,1.125,0.7272727272727273,2,0
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)[O-])C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,ACon1_000078,NP,6230,6230,0.9047619047619048,825.9660000000002,7,42,4,38,34,0.23529411764705882,2.3333333333333335,1.2352941176470589,0.5862068965517241,3,20
COc1cc(OC2OC(CO)C(O)C(O)C2O)cc(OC)c1OC,ACon1_000079,NP,6231,6231,0.6,346.33200000000016,2,12,0,12,12,0.0,1.0,1.0,0.5,2,5
C=CC12COC(=O)C(=C)C1C(O)C(C(=C)C(=O)OC)C(OC(=O)C(=C)CO)C2,ACon1_000080,NP,6232,6232,0.45,392.40400000000017,2,12,1,11,10,0.2,2.0,1.2,0.35714285714285715,1,5
CC1(C)CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,ACon1_000081,NP,6233,6233,0.9,455.7030000000003,5,30,4,26,22,0.36363636363636365,5.0,1.3636363636363635,0.6666666666666666,1,8
CC(=O)OCC1(O)C(OC(C)=O)CC2C(COC3OC(CO)C(O)C(O)C3OC(C)=O)=COC(OC(=O)CC(C)C)C21,ACon1_000082,NP,6234,6234,0.7777777777777778,604.6020000000002,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.35714285714285715,2,10
CC1(C(O)CO)CCC2C(=CCC3C(C)(C)C(O)CCC23C)C1,ACon1_000083,NP,6235,6235,0.9,322.489,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6086956521739131,1,6
COC1CC(OC2CCC3(C)C(CCC45CCC(C6=CC(=O)OC6)C(C)(CCC43)C5=O)C2)OC(C)C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,ACon1_000084,NP,6236,6236,0.9047619047619048,840.9570000000008,8,47,4,43,40,0.2,1.6,1.175,0.6779661016949152,5,21
Cn1c(=O)c2c(ncn2C)n(C)c1=O,ACon1_000085,NP,6237,6237,0.375,194.19399999999996,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.6428571428571429,1,0
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CC[NH+]3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,ACon1_000086,NP,6238,6238,0.5151515151515151,609.6960000000003,6,35,4,31,27,0.2962962962962963,3.0,1.2962962962962963,0.6136363636363636,2,7
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,ACon1_000087,NP,6239,6239,0.0,254.24099999999999,3,18,1,17,16,0.125,1.5,1.125,0.8421052631578947,2,0
C/C(=C/CO)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,ACon1_000088,NP,6240,6240,0.9,308.5060000000001,2,12,1,11,10,0.2,2.0,1.2,0.45454545454545453,1,4
CC1=CCCC2C1(C)CCC(C)C2(CCc1ccoc1)C(=O)[O-],ACon1_000089,NP,6241,6241,0.65,315.43300000000005,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6521739130434783,2,4
COc1cc(C2Oc3c(OC)cc(CCCO)cc3C2CO)ccc1OC1OC(C)C(O)C(O)C1O,ACon1_000090,NP,6242,6242,0.5384615384615384,506.54800000000023,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.5833333333333334,3,7
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,ACon1_000091,NP,6243,6243,0.9333333333333333,442.7280000000003,5,29,4,25,21,0.38095238095238093,5.0,1.380952380952381,0.65625,1,10
C=C1CC(O)CC2(C)CCC(C(C)(C)O)CC12,ACon1_000092,NP,6244,6244,0.8666666666666667,238.37099999999995,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,4
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,ACon1_000093,NP,6245,6245,0.0,238.24200000000002,3,18,1,17,16,0.125,1.5,1.125,0.8888888888888888,2,0
O=C1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2OC1(O)Cc1ccc(O)cc1,ACon1_000094,NP,6246,6246,0.38095238095238093,450.39600000000013,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.65625,3,6
COC(=O)C1(O)C=CCC2C3(C)CC(c4ccoc4)OC(=O)C3CCC21C,ACon1_000095,NP,6247,6247,0.6190476190476191,374.43300000000016,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.7037037037037037,2,6
OC1COC(OCC2OC(OC/C=C/c3ccccc3)C(O)C(O)C2O)C(O)C1O,ACon1_000096,NP,6248,6248,0.6,428.434,3,18,0,18,18,0.0,1.0,1.0,0.6,3,9
CNC(=O)Oc1ccc2c(c1)C1(C)CC[NH+](C)C1N2C,ACon1_000097,NP,6249,6249,0.5333333333333333,276.35999999999996,3,16,2,14,12,0.3333333333333333,3.0,1.3333333333333333,0.6,1,3
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1C=CC21C=C(C(C)O)C(=O)O1,ACon1_000098,NP,6250,6250,0.6190476190476191,470.4270000000002,4,22,1,21,19,0.10526315789473684,2.0,1.1578947368421053,0.5757575757575758,2,10
CC(=O)OC1C2CCC3C(C)(O)C4CC(O)C(C)(C)C4(O)C(O)CC13CC2(C)O,ACon1_000099,NP,6251,6251,0.9545454545454546,412.52300000000014,4,23,4,19,16,0.5,4.0,1.4375,0.5517241379310345,1,10
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)[O-])C(OC7OCC(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,ACon1_000100,NP,6252,6252,0.9148936170212766,926.0830000000002,8,48,4,44,40,0.2,2.0,1.2,0.6153846153846154,4,22
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,ACon1_000101,NP,6253,6253,0.0,240.214,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7777777777777778,1,0
COC(=O)c1cccc2nc3c(C(C)O)cccc3nc12,ACon1_000102,NP,6254,6254,0.1875,282.299,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.6666666666666666,1,1
CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,ACon1_000103,NP,6255,6255,0.2857142857142857,464.37900000000013,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.6666666666666666,3,5
C=C1C(=O)OC2C1CCC(C)=C1C(=O)C=C(C)C12,ACon1_000104,NP,6256,6256,0.4666666666666667,244.28999999999996,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.7222222222222222,1,3
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,ACon1_000105,NP,6257,6257,0.9375,959.1330000000004,8,48,4,44,40,0.2,2.0,1.2,0.5970149253731343,4,24
CCc1c(O)cc(OC)c2c1OC(C)CC2=O,ACon1_000106,NP,6258,6258,0.46153846153846156,236.26699999999994,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,1
CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1O,ACon1_000107,NP,6259,6259,0.9166666666666666,666.8490000000006,6,36,4,32,28,0.2857142857142857,3.0,1.2857142857142858,0.5957446808510638,2,16
COc1cc(/C=C/CO)cc(OC)c1OC1OC(CO)C(O)C(O)C1O,ACon1_000108,NP,6260,6260,0.5294117647058824,372.37000000000006,2,12,0,12,12,0.0,1.0,1.0,0.46153846153846156,2,5
CC(=O)OC1C(C)OC(Oc2c(-c3ccc(O)cc3)oc3cc(OC4OC(C)C(O)C(O)C4O)cc(O)c3c2=O)C(O)C1O,ACon1_000109,NP,6261,6261,0.4482758620689655,620.5600000000004,5,30,1,29,28,0.07142857142857142,1.25,1.0714285714285714,0.6363636363636364,4,10
CC1(C)Oc2ccc3ccc(=O)oc3c2CC1O,ACon1_000110,NP,6262,6262,0.35714285714285715,246.26199999999997,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7777777777777778,1,1
CC1CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,ACon1_000111,NP,6263,6263,0.9,503.70000000000033,5,30,4,26,22,0.36363636363636365,5.0,1.3636363636363635,0.6111111111111112,1,12
