SMILES,ChemBank_Name,GROUP,idCpd,FractionCSP3,MolWt,RingCount,TotalRing,NumBridges,nBondRings,nAtomRings,ringFusionDensity,ringFusionDegree,ringComplexityIndex,molecularCyclizedDegree,NumRingSystems,NumChiralCenters
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,ChemDiv3_000001,CC,1,0.29411764705882354,315.80400000000003,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6818181818181818,2,0
O=C([O-])c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,ChemDiv3_000002,CC,2,0.0,301.32099999999997,3,18,0,18,18,0.0,1.0,1.0,0.782608695652174,3,0
Cc1ccc(Nc2ccc3ncnc4c3c2C(=O)c2ccccc2-4)cc1,ChemDiv3_000003,CC,3,0.045454545454545456,337.3820000000001,5,30,4,26,23,0.34782608695652173,2.5,1.3043478260869565,0.8846153846153846,2,0
O=C(Nc1ccc(Cl)cc1)c1sc2ccccc2c1Cl,ChemDiv3_000004,CC,4,0.0,322.216,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.75,2,0
CCOC(=O)c1c(-c2ccccc2)c2oc3ccccc3c2[nH]c1=O,ChemDiv3_000005,CC,5,0.1,333.3430000000001,4,23,2,21,19,0.21052631578947367,2.0,1.2105263157894737,0.76,2,0
CN(C)C(=O)C[n+]1ccc(/C=N/O)cc1,ChemDiv3_000006,CC,6,0.3,208.241,1,6,0,6,6,0.0,1.0,1.0,0.4,1,0
CCCC1CCC(c2ccc(C(N)=O)cc2)CC1,ChemDiv3_000007,CC,7,0.5625,245.366,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
c1ccc(C[n+]2ccc(-c3nc4ccccc4s3)cc2)cc1,ChemDiv3_000008,CC,8,0.05263157894736842,303.41,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.9545454545454546,3,0
CCCc1ccc(OC(=O)c2ccc(O)cc2Cl)cc1,ChemDiv3_000009,CC,9,0.1875,290.746,2,12,0,12,12,0.0,1.0,1.0,0.6,2,0
Cc1sc(N)nc1C12CC3CC(CC(C3)C1)C2,ChemDiv3_000010,CC,10,0.7857142857142857,248.39499999999995,5,29,12,17,15,1.6,2.0,1.9333333333333333,0.8823529411764706,2,0
CCn1c([O-])c([CH+]Cc2sc3ccccc3[n+]2CC)sc1=S,ChemDiv3_000011,CC,11,0.3125,349.52600000000007,3,16,1,15,14,0.14285714285714285,1.5,1.1428571428571428,0.6363636363636364,2,0
CC(C)(C)C(=O)C[n+]1ccccc1,ChemDiv3_000012,CC,12,0.45454545454545453,178.25500000000002,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
CN(C)c1ccc(-c2n(C)c3ccccc3[n+]2C)cc1,ChemDiv3_000013,CC,13,0.23529411764705882,266.368,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.75,2,0
O/N=C/c1cc[n+](C/C=C/c2ccccc2)cc1,ChemDiv3_000014,CC,14,0.06666666666666667,239.29800000000003,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
Cc1ccc(S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,ChemDiv3_000015,CC,15,0.05263157894736842,308.402,3,18,0,18,18,0.0,1.0,1.0,0.8181818181818182,3,0
c1ccc2cc(OCCN3CCOCC3)ccc2c1,ChemDiv3_000016,CC,16,0.375,257.333,3,18,1,17,16,0.125,1.5,1.125,0.8421052631578947,2,0
N#CC(C#N)=c1ccc(=C(C#N)c2ccc(N3CCCC3)cc2)cc1,ChemDiv3_000017,CC,17,0.19047619047619047,324.3870000000001,3,17,0,17,17,0.0,1.0,1.0,0.68,3,0
CC(C)C[NH+](CC(C)C)Cn1c(=O)oc2ccccc21,ChemDiv3_000018,CC,18,0.5625,277.388,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.45,1,0
COc1ccc(/C=N/n2cnnc2)cc1,ChemDiv3_000019,CC,19,0.1,202.21700000000004,2,11,0,11,11,0.0,1.0,1.0,0.7333333333333333,2,0
CC(C)C1CCC(C)C(C(O)c2ccc(-c3ccccc3)cc2)C1=O,ChemDiv3_000020,CC,20,0.43478260869565216,336.4750000000001,3,18,0,18,18,0.0,1.0,1.0,0.72,3,4
CN(C)c1ccc(/C=C/C=C/c2cc[n+](C)cc2)cc1,ChemDiv3_000021,CC,21,0.16666666666666666,265.38,2,12,0,12,12,0.0,1.0,1.0,0.6,2,0
O=C(Oc1cccc(OC(=O)c2ccccc2F)c1)c1ccccc1F,ChemDiv3_000022,CC,22,0.0,354.30800000000005,3,18,0,18,18,0.0,1.0,1.0,0.6923076923076923,3,0
COc1ccc(/C=N/c2ccc(OCC(O)C[NH+]3C(C)CCCC3C)cc2)cc1OC,ChemDiv3_000023,CC,23,0.48,427.5650000000003,3,18,0,18,18,0.0,1.0,1.0,0.5806451612903226,3,3
CC(C)(C)NC(=O)C12CC3CCC(CC(C3)C1)C2,ChemDiv3_000024,CC,24,0.9375,249.39799999999994,4,26,13,13,11,2.3636363636363638,3.0,2.3636363636363638,0.6111111111111112,1,2
c1ccc(Oc2cccc(Oc3ccccc3)c2)cc1,ChemDiv3_000025,CC,25,0.0,262.308,3,18,0,18,18,0.0,1.0,1.0,0.9,3,0
Brc1ccc(/C=[NH+]/C2CCCCC2)cc1,ChemDiv3_000026,CC,26,0.46153846153846156,267.18999999999994,2,12,0,12,12,0.0,1.0,1.0,0.8,2,0
O=C(/C=C/c1ccccc1)/C=C/c1ccccc1,ChemDiv3_000027,CC,27,0.0,234.29800000000003,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
CC12CC3(C)CC(C)(C1)CC(C/[NH+]=C/c1ccc(O)cc1)(C2)C3,ChemDiv3_000028,CC,28,0.6666666666666666,312.4770000000001,5,30,12,18,16,1.5,2.0,1.875,0.6956521739130435,2,0
COC(=O)NCC12CC3CC(CC(C3)C1)C2,ChemDiv3_000029,CC,29,0.9230769230769231,223.31599999999995,4,24,12,12,10,2.4,3.0,2.4,0.625,1,0
c1ccc(N2CCN(c3ccccn3)CC2)nc1,ChemDiv3_000030,CC,30,0.2857142857142857,240.31000000000003,3,18,0,18,18,0.0,1.0,1.0,1.0,3,0
COc1ccc(/C=N/c2ccc(C)cc2)cc1,ChemDiv3_000031,CC,31,0.13333333333333333,225.29100000000003,2,12,0,12,12,0.0,1.0,1.0,0.7058823529411765,2,0
Cc1c(NC(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,ChemDiv3_000032,CC,32,0.1111111111111111,307.353,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
CC(C)Cc1ccc(C(C)C(=O)NC(C)C)cc1,ChemDiv3_000033,CC,33,0.5625,247.38199999999998,1,6,0,6,6,0.0,1.0,1.0,0.3333333333333333,1,1
COc1ccc(/C=C2/CC/C(=C/c3ccc(C)cc3)C2=O)cc1,ChemDiv3_000034,CC,34,0.19047619047619047,304.389,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
CNC(=O)c1ccc(Oc2ccc(C(=O)NC)cc2)cc1,ChemDiv3_000035,CC,35,0.125,284.315,2,12,0,12,12,0.0,1.0,1.0,0.5714285714285714,2,0
CC(=O)Nc1cccc(Oc2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C)c(C)c4)cc2)C3=O)c1,ChemDiv3_000036,CC,36,0.1,492.53100000000023,5,29,1,28,27,0.07407407407407407,1.25,1.0740740740740742,0.7297297297297297,4,0
O=C(Nc1cc(=O)c2ccccc2o1)OCc1ccccc1,ChemDiv3_000037,CC,37,0.058823529411764705,295.294,3,18,1,17,16,0.125,1.5,1.125,0.7272727272727273,2,0
CC[n+]1ccc(C)c2cc(C(F)(F)F)ccc21,ChemDiv3_000038,CC,38,0.3076923076923077,240.24799999999996,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,0
NNC(=S)NC12CC3CC(CC(C3)C1)C2,ChemDiv3_000039,CC,39,0.9090909090909091,225.36099999999996,4,24,12,12,10,2.4,3.0,2.4,0.6666666666666666,1,0
O=S(=O)(c1ccc(Cl)cc1)n1cnc2ccccc21,ChemDiv3_000040,CC,40,0.0,292.747,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
Cc1cc(-c2ccc3ccccc3n2)nc2ccc3ccccc3c12,ChemDiv3_000041,CC,41,0.043478260869565216,320.39500000000004,5,30,3,27,24,0.25,2.5,1.25,0.96,2,0
CNc1ccc(S(=O)(=O)c2ccc(NC)cc2)cc1,ChemDiv3_000042,CC,42,0.14285714285714285,276.361,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
O=C(C1=C(c2ccccc2)C(=O)c2ccccc2C1=O)c1ccccc1,ChemDiv3_000043,CC,43,0.0,338.362,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.8461538461538461,3,0
O=C(Oc1ccc(Br)cc1)c1cccnc1,ChemDiv3_000044,CC,44,0.0,278.10499999999996,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
Cc1ccn(CN2CCN(Cn3ccc(C)n3)C2=S)n1,ChemDiv3_000045,CC,45,0.46153846153846156,290.396,3,15,0,15,15,0.0,1.0,1.0,0.75,3,0
CC(=O)Oc1ccc(C(=O)c2ccccc2)c(OC(C)=O)c1,ChemDiv3_000046,CC,46,0.11764705882352941,298.29400000000004,2,12,0,12,12,0.0,1.0,1.0,0.5454545454545454,2,0
O=C1CCC(NC(=O)OCc2ccccc2)(C(=O)OCc2ccccc2)O1,ChemDiv3_000047,CC,47,0.25,369.3730000000001,3,17,0,17,17,0.0,1.0,1.0,0.6296296296296297,3,1
COc1ccc(NC(C)=S)cc1C,ChemDiv3_000048,CC,48,0.3,195.28699999999998,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
O=C(Oc1ccc(Cl)cc1Cl)c1ccc(Br)cc1,ChemDiv3_000049,CC,49,0.0,346.00700000000006,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
CC(C)N(C(=O)C[n+]1ccc(/C=N/O)cc1)C(C)C,ChemDiv3_000050,CC,50,0.5,264.349,1,6,0,6,6,0.0,1.0,1.0,0.3157894736842105,1,0
CC(=O)Oc1ccc(-c2ccccc2)cc1,ChemDiv3_000051,CC,51,0.07142857142857142,212.24800000000002,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
CC[n+]1cccc(-c2nc3ccccc3s2)c1,ChemDiv3_000052,CC,52,0.14285714285714285,241.339,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.8823529411764706,2,0
CC[NH+]1CCN(c2ccc(Nc3cc[nH+]c4cc5ccccc5cc34)cc2)CC1,ChemDiv3_000053,CC,53,0.24,384.52700000000016,5,30,2,28,26,0.15384615384615385,1.6666666666666667,1.1538461538461537,0.896551724137931,3,0
NC(=O)N1CCc2ccccc21,ChemDiv3_000054,CC,54,0.2222222222222222,162.192,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.75,1,0
Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,ChemDiv3_000055,CC,55,0.3333333333333333,268.35599999999994,3,18,0,18,18,0.0,1.0,1.0,0.9,3,0
CC(C)(C)OC(=O)C[n+]1cccc(C(N)=O)c1,ChemDiv3_000056,CC,56,0.4166666666666667,237.279,1,6,0,6,6,0.0,1.0,1.0,0.35294117647058826,1,0
O=C1CN(c2ccccc2)C(=O)N1,ChemDiv3_000057,CC,57,0.1111111111111111,176.175,2,11,0,11,11,0.0,1.0,1.0,0.8461538461538461,2,0
O=C(C[n+]1ccc(/C=N/O)cc1)N1CCCCC1,ChemDiv3_000058,CC,58,0.46153846153846156,248.30599999999995,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
COC(=O)CCS(=O)(=O)c1cccc2c(S(=O)(=O)CCC(=O)OC)cccc12,ChemDiv3_000059,CC,59,0.3333333333333333,428.48400000000026,2,12,1,11,10,0.2,2.0,1.2,0.35714285714285715,1,0
[O-][n+]1c(CO)c(CO)[n+]([O-])c2ccccc21,ChemDiv3_000060,CC,60,0.2,222.20000000000002,2,12,1,11,10,0.2,2.0,1.2,0.625,1,0
Cc1ccc(C([O-])=C2C(=O)c3ccccc3C2=O)cc1,ChemDiv3_000061,CC,61,0.058823529411764705,263.272,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.75,2,0
O=c1oc2ccccc2n1CNc1cccc(Cl)c1,ChemDiv3_000062,CC,62,0.07142857142857142,274.707,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
CCc1ccc(/N=C/c2c[nH]c3ccccc23)cc1,ChemDiv3_000063,CC,63,0.11764705882352941,248.32900000000004,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
c1ccc(CN2CCOCC[NH+](Cc3ccccc3)CCOCC2)cc1,ChemDiv3_000064,CC,64,0.45454545454545453,355.5020000000001,3,24,0,24,24,0.0,1.0,1.0,0.9230769230769231,3,0
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,ChemDiv3_000065,CC,65,0.35714285714285715,231.29499999999996,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,0
O=C(Oc1ccc(-c2ccccc2)cc1)c1cccs1,ChemDiv3_000066,CC,66,0.0,280.348,3,17,0,17,17,0.0,1.0,1.0,0.85,3,0
c1ccc(CSc2nnnn2-c2ccccc2)cc1,ChemDiv3_000067,CC,67,0.07142857142857142,268.3450000000001,3,17,0,17,17,0.0,1.0,1.0,0.8947368421052632,3,0
CC(C)(C)C(/C=C/c1ccc(Cl)cc1Cl)n1nnnc1C(C)(C)N1CCOCC1,ChemDiv3_000068,CC,68,0.5714285714285714,438.4030000000003,3,17,0,17,17,0.0,1.0,1.0,0.5862068965517241,3,1
O=C([O-])C1C(c2ccccc2)C(C(=O)[O-])C1c1ccccc1,ChemDiv3_000069,CC,69,0.2222222222222222,294.306,3,16,0,16,16,0.0,1.0,1.0,0.7272727272727273,3,0
O=C(/C=C/N1C(=O)c2ccccc2C1=O)c1ccccc1,ChemDiv3_000070,CC,70,0.0,277.279,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7142857142857143,2,0
c1cncc(-c2cccnc2)c1,ChemDiv3_000071,CC,71,0.0,156.188,2,12,0,12,12,0.0,1.0,1.0,1.0,2,0
CC[NH+](C)CC12CC3CC(CC(C3)C1)C2,ChemDiv3_000072,CC,72,1.0,208.36899999999994,4,24,12,12,10,2.4,3.0,2.4,0.6666666666666666,1,1
COC(=O)NC12CC3CC(CC(C3)C1)C2,ChemDiv3_000073,CC,73,0.9166666666666666,209.28899999999996,4,24,12,12,10,2.4,3.0,2.4,0.6666666666666666,1,0
Nc1ccc(Sc2ccc3ccccc3c2Cl)c(Cl)c1,ChemDiv3_000074,CC,74,0.0,320.244,3,18,1,17,16,0.125,1.5,1.125,0.8,2,0
NC(N)=N/C(N)=[NH+]\Cc1ccccc1,ChemDiv3_000075,CC,75,0.1111111111111111,192.24600000000004,1,6,0,6,6,0.0,1.0,1.0,0.42857142857142855,1,0
Clc1ccc(-c2nnc(C3CCC(c4ccccc4)CC3)o2)cc1,ChemDiv3_000076,CC,76,0.3,338.838,4,23,0,23,23,0.0,1.0,1.0,0.9583333333333334,4,0
S=c1sc2ccccc2n1CN1CC[NH+](Cc2ccccc2)CC1,ChemDiv3_000077,CC,77,0.3157894736842105,356.5400000000001,4,23,1,22,21,0.09523809523809523,1.3333333333333333,1.0952380952380953,0.875,3,0
COc1ccc(/C=C2/CC/C(=C/c3ccc(Cl)cc3)C2=O)cc1,ChemDiv3_000078,CC,78,0.15,324.807,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
Cc1ccccc1NC(=O)c1cc2ccccc2cc1[O-],ChemDiv3_000079,CC,79,0.05555555555555555,276.31500000000005,3,18,1,17,16,0.125,1.5,1.125,0.7619047619047619,2,0
O=C(COc1ccc2ccccc2c1)[N-]S(=O)(=O)c1ccccc1,ChemDiv3_000080,CC,80,0.05555555555555555,340.38000000000005,3,18,1,17,16,0.125,1.5,1.125,0.6666666666666666,2,0
O=C1CC(c2ccccc2)CN1C(=O)c1cccnc1,ChemDiv3_000081,CC,81,0.1875,266.3,3,17,0,17,17,0.0,1.0,1.0,0.85,3,1
CCOC(=O)c1cccc(C(=O)Nc2nc3ccc(OC)cc3s2)n1,ChemDiv3_000082,CC,82,0.17647058823529413,357.3910000000001,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6,2,0
Cc1ccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,ChemDiv3_000083,CC,83,0.631578947368421,283.41499999999996,5,30,12,18,16,1.5,2.0,1.875,0.7619047619047619,2,0
CC(C)OC(=O)n1c(=S)oc2ccccc21,ChemDiv3_000084,CC,84,0.2727272727272727,237.28,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5625,1,0
O=C(Oc1ccc(OC(=O)c2ccccc2)cc1)c1ccccc1,ChemDiv3_000085,CC,85,0.0,318.32800000000003,3,18,0,18,18,0.0,1.0,1.0,0.75,3,0
O=S(=O)(/C=C/c1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,ChemDiv3_000086,CC,86,0.04,412.5140000000001,5,29,2,27,25,0.16,1.6666666666666667,1.16,0.8333333333333334,3,1
Nc1nnc(C(=O)c2ccccc2N)s1,ChemDiv3_000087,CC,87,0.0,220.257,2,11,0,11,11,0.0,1.0,1.0,0.7333333333333333,2,0
CCCC1CCC(c2ccc(OC(=O)c3cccnc3)cc2)CC1,ChemDiv3_000088,CC,88,0.42857142857142855,323.43600000000004,3,18,0,18,18,0.0,1.0,1.0,0.75,3,0
c1ccc(C2OCC3OC(c4ccccc4)OC3CO2)cc1,ChemDiv3_000089,CC,89,0.3333333333333333,298.338,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,1.0,3,2
CCCOc1ccc(N)cc1N,ChemDiv3_000090,CC,90,0.3333333333333333,166.224,1,6,0,6,6,0.0,1.0,1.0,0.5,1,0
COc1ccc(C(=O)C[N+]2=C(N)c3ccccc3C2)cc1OC,ChemDiv3_000091,CC,91,0.2222222222222222,311.36100000000005,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.6521739130434783,2,0
COc1ccc(NC(C)=O)cc1C,ChemDiv3_000092,CC,92,0.3,179.219,1,6,0,6,6,0.0,1.0,1.0,0.46153846153846156,1,0
Nc1nc(-c2ccccc2)cc[n+]1[O-],ChemDiv3_000093,CC,93,0.0,187.202,2,12,0,12,12,0.0,1.0,1.0,0.8571428571428571,2,0
O=C(C[n+]1ccc(/C=N/O)cc1)NC1CCCCC1,ChemDiv3_000094,CC,94,0.5,262.33299999999997,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
CCc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,ChemDiv3_000095,CC,95,0.125,251.28499999999997,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
COC(=O)N1c2ccccc2C=CC1C#N,ChemDiv3_000096,CC,96,0.16666666666666666,214.224,2,12,1,11,10,0.2,2.0,1.2,0.625,1,1
N/N=C/c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,ChemDiv3_000097,CC,97,0.0,294.763,2,12,0,12,12,0.0,1.0,1.0,0.631578947368421,2,0
C/C(=C/C(=O)N1CCN(C)CC1)C(=O)[O-],ChemDiv3_000098,CC,98,0.6,211.24099999999999,1,6,0,6,6,0.0,1.0,1.0,0.4,1,0
COc1ccc2ccccc2c1-c1c(OC)ccc2ccccc12,ChemDiv3_000099,CC,99,0.09090909090909091,314.384,4,24,2,22,20,0.2,2.0,1.2,0.8333333333333334,2,0
CC(C)(C)C(=O)C[n+]1cccc(C(N)=O)c1,ChemDiv3_000100,CC,100,0.4166666666666667,221.28,1,6,0,6,6,0.0,1.0,1.0,0.375,1,0
CC(=O)N(Nc1ccccc1)c1ccccc1,ChemDiv3_000101,CC,101,0.07142857142857142,226.279,2,12,0,12,12,0.0,1.0,1.0,0.7058823529411765,2,0
O=C(C[n+]1cccc(/C=N/O)c1)NC12CC3CC(CC(C3)C1)C2,ChemDiv3_000102,CC,102,0.6111111111111112,314.4090000000001,5,30,12,18,16,1.5,2.0,1.875,0.6956521739130435,2,0
CSc1ccc(-c2ccc(SC)cc2)cc1,ChemDiv3_000103,CC,103,0.14285714285714285,246.39999999999998,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
Nc1ccc(S(=O)(=O)C(F)(F)F)cc1,ChemDiv3_000104,CC,104,0.14285714285714285,225.19099999999995,1,6,0,6,6,0.0,1.0,1.0,0.42857142857142855,1,0
CC(C)(C)OC(=O)Nc1ccccc1,ChemDiv3_000105,CC,105,0.36363636363636365,193.246,1,6,0,6,6,0.0,1.0,1.0,0.42857142857142855,1,0
Cc1ccc(NCn2c(=O)oc3ccccc32)cc1,ChemDiv3_000106,CC,106,0.13333333333333333,254.28900000000004,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
O=C(NCCO)c1cc2ccccc2oc1=O,ChemDiv3_000107,CC,107,0.16666666666666666,233.22299999999998,2,12,1,11,10,0.2,2.0,1.2,0.5882352941176471,1,0
Cc1ccc(S(=O)(=O)NC(C)C(=O)[O-])cc1,ChemDiv3_000108,CC,108,0.3,242.27599999999998,1,6,0,6,6,0.0,1.0,1.0,0.375,1,1
O=S1N[NH+](c2ccccc2)S(=O)NN1c1ccccc1,ChemDiv3_000109,CC,109,0.0,309.3960000000001,3,18,0,18,18,0.0,1.0,1.0,0.9,3,3
COc1cc(NCCCC(C)[NH3+])c2ncccc2c1,ChemDiv3_000110,CC,110,0.4,260.36100000000005,2,12,1,11,10,0.2,2.0,1.2,0.5263157894736842,1,1
O=C1[N-]C(=O)N(Cc2ccccc2)C(=O)/C1=C\c1ccccc1,ChemDiv3_000111,CC,111,0.05555555555555555,305.313,3,18,0,18,18,0.0,1.0,1.0,0.782608695652174,3,0
C=C(C)CN1c2ccccc2Sc2ccccc21,ChemDiv3_000112,CC,112,0.125,253.37,3,18,2,16,14,0.2857142857142857,3.0,1.2857142857142858,0.7777777777777778,1,0
Cc1ccc(Nc2ccc3noc4c3c2C(=O)c2ccccc2-4)cc1,ChemDiv3_000113,CC,113,0.047619047619047616,326.3550000000001,5,29,4,25,22,0.36363636363636365,2.5,1.3181818181818181,0.88,2,0
O=c1oc2ccccc2c(Nc2ccccc2)c1C[NH+]1CCCCC1,ChemDiv3_000114,CC,114,0.2857142857142857,335.4270000000002,4,24,1,23,22,0.09090909090909091,1.3333333333333333,1.0909090909090908,0.88,3,0
COc1ccc(/C=C2/C(=O)[N-]C(=O)NC2=O)cc1,ChemDiv3_000115,CC,115,0.08333333333333333,245.214,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
Cc1cccc(N(CC(=O)[O-])CC(=O)[O-])c1,ChemDiv3_000116,CC,116,0.2727272727272727,221.21199999999996,1,6,0,6,6,0.0,1.0,1.0,0.375,1,0
O=C(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)c1cccs1,ChemDiv3_000117,CC,117,0.47619047619047616,337.48799999999994,6,35,12,23,21,1.1428571428571428,1.6666666666666667,1.6666666666666667,0.875,3,0
CCCC1CCC(c2ccc(OC(=O)c3ccco3)cc2)CC1,ChemDiv3_000118,CC,118,0.45,312.40900000000005,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
Cc1cc(F)ccc1S(=O)(=O)NCC1CC2CCC1C2,ChemDiv3_000119,CC,119,0.6,297.3950000000001,3,16,2,14,13,0.3076923076923077,1.5,1.2307692307692308,0.65,2,3
OCC(O)C1OC(Nc2ccc(Cl)cc2)C(O)C1O,ChemDiv3_000120,CC,120,0.5,289.71500000000003,2,11,0,11,11,0.0,1.0,1.0,0.5789473684210527,2,5
CC(C)(c1ccccc1)c1cc(CN2CCOCC2)c(O)c(CN2CCOCC2)c1,ChemDiv3_000121,CC,121,0.52,410.5580000000002,4,24,0,24,24,0.0,1.0,1.0,0.8,4,0
COc1ccc2oc(=O)c(-c3cnc(C)s3)cc2c1,ChemDiv3_000122,CC,122,0.14285714285714285,273.313,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7894736842105263,2,0
O=C(/C(=N/O)n1cncn1)c1ccccc1Cl,ChemDiv3_000123,CC,123,0.0,250.645,2,11,0,11,11,0.0,1.0,1.0,0.6470588235294118,2,0
CC1(C)COP(=S)(C(Nc2ccc(Cl)cc2)c2ccc(O)cc2)OC1,ChemDiv3_000124,CC,124,0.3333333333333333,397.8640000000001,3,18,0,18,18,0.0,1.0,1.0,0.72,3,1
O=C(c1nsnc1-c1ccccc1O)N1CCCC1,ChemDiv3_000125,CC,125,0.3076923076923077,275.333,3,16,0,16,16,0.0,1.0,1.0,0.8421052631578947,3,0
O=C(Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccs3)cc2)cc1)c1cccs1,ChemDiv3_000126,CC,126,0.0,470.5490000000001,4,22,0,22,22,0.0,1.0,1.0,0.7096774193548387,4,0
COc1cccc(C2(c3ccc(O)cc3)CCCC2)c1,ChemDiv3_000127,CC,127,0.3333333333333333,268.35599999999994,3,17,0,17,17,0.0,1.0,1.0,0.85,3,0
N=c1ncn(CC(O)CO)c2nc(Br)[nH]c12,ChemDiv3_000128,CC,128,0.375,288.10499999999996,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5625,1,1
COc1ccc(C(=O)C[n+]2ccc3c(c2)nnn3C)cc1,ChemDiv3_000129,CC,129,0.2,283.311,3,17,1,16,15,0.13333333333333333,1.5,1.1333333333333333,0.7142857142857143,2,0
CCCC1CCC(c2ccc(OC(=O)c3cccs3)cc2)CC1,ChemDiv3_000130,CC,130,0.45,328.47700000000003,3,17,0,17,17,0.0,1.0,1.0,0.7391304347826086,3,0
CC(=O)N1c2ccccc2C(=O)C1NC(N)=S,ChemDiv3_000131,CC,131,0.18181818181818182,249.295,2,11,1,10,9,0.2222222222222222,2.0,1.2222222222222223,0.5294117647058824,1,1
CCOc1ccc(OC(=O)c2cccnc2)cc1,ChemDiv3_000132,CC,132,0.14285714285714285,243.262,2,12,0,12,12,0.0,1.0,1.0,0.6666666666666666,2,0
C[NH+](C)CCOC(=O)c1ccc2[nH]c3c(c2c1)CSCC3,ChemDiv3_000133,CC,133,0.4375,305.42300000000006,3,17,2,15,13,0.3076923076923077,3.0,1.3076923076923077,0.6190476190476191,1,0
O=C(CC12CC3CC(CC(C3)C1)C2)N1CCCC1,ChemDiv3_000134,CC,134,0.9375,247.38199999999992,5,29,12,17,15,1.6,2.0,1.9333333333333333,0.8333333333333334,2,0
CC(Cc1ccccc1)[n+]1cc(N)on1,ChemDiv3_000135,CC,135,0.2727272727272727,204.25299999999996,2,11,0,11,11,0.0,1.0,1.0,0.7333333333333333,2,1
Nc1ccc(Br)cc1C(=O)c1ccccc1,ChemDiv3_000136,CC,136,0.0,276.13300000000004,2,12,0,12,12,0.0,1.0,1.0,0.75,2,0
CC(=O)Oc1ccc2ccc3ccc(OC(C)=O)c4ccc1c2c34,ChemDiv3_000137,CC,137,0.1,318.3280000000001,4,24,5,19,16,0.625,4.0,1.5,0.6666666666666666,1,0
O=C(C[n+]1cccc(/C=N/O)c1)NCc1ccccc1,ChemDiv3_000138,CC,138,0.13333333333333333,270.312,2,12,0,12,12,0.0,1.0,1.0,0.6,2,0
